0.000000            40.000000           
0.000816            0.000000            
0.001633            0.000000            
0.002449            0.000000            
0.003265            0.000000            
0.004082            0.000000            
0.004898            0.000000            
0.005714            0.000000            
0.006531            0.000000            
0.007347            0.000000            
0.008163            0.000000            
0.008980            0.000000            
0.009796            0.000000            
0.010612            0.000000            
0.011429            0.000000            
0.012245            0.000000            
0.013061            0.000000            
0.013878            0.000000            
0.014694            0.000000            
0.015510            0.000000            
0.016327            0.000000            
0.017143            0.000000            
0.017959            0.000000            
0.018776            0.000000            
0.019592            0.000000            
0.020408            0.000000            
0.021224            0.000000            
0.022041            0.000000            
0.022857            0.000000            
0.023673            0.000000            
0.024490            0.000000            
0.025306            0.000000            
0.026122            0.000000            
0.026939            0.000000            
0.027755            0.000000            
0.028571            0.000000            
0.029388            0.000000            
0.030204            0.000000            
0.031020            0.000000            
0.031837            0.000000            
0.032653            0.000000            
0.033469            0.000000            
0.034286            0.000000            
0.035102            0.000000            
0.035918            0.000000            
0.036735            0.000000            
0.037551            0.000000            
0.038367            0.000000            
0.039184            0.000000            
0.040000            0.000000            
